"AccountId","Account__c","Action_Subtype__c","Action_Type__c","Activity_Type__c","Subject","Assigned_IJM_Team__c","CreatedDate","Date_Completed__c","Id","Type","WhoId","Account__r.Program__r.Name","ActivityDate","CompletedDateTime"
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:17:19.000Z","2014-12-29","00To000001hWM64EAG","Email","003o0000016FEQnAAO","Athlete - Football","2014-11-18",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T13:17:19.000Z","2014-02-21","00To000001hWM65EAG","Email","003o0000016FEQnAAO","Athlete - Football","2013-12-16",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:17:19.000Z","2015-05-18","00To000001hWM66EAG","Email","003o0000016FEQnAAO","Athlete - Football","2015-04-21",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:17:19.000Z","","00To000001hWM67EAG","Email","003o0000016FEQnAAO","Athlete - Football","2015-02-02",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:17:19.000Z","","00To000001hWM68EAG","Email","003o0000016FEQnAAO","Athlete - Football","2015-02-03",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-11-18","00To000001hWNZeEAO","Email","003o0000016FEQnAAO","Athlete - Football","2013-11-18",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-11-26","00To000001hWNZfEAO","Phone Call","003o0000016FEQnAAO","Athlete - Football","2013-11-26",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-11-25","00To000001hWNZgEAO","Email","003o0000016FEQnAAO","Athlete - Football","2013-11-25",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-10-09","00To000001hWNZlEAO","Email","003o0000016EdZLAA0","Athlete - Football","2013-10-09",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-10-11","00To000001hWNZmEAO","Mailing","003o0000016EdZLAA0","Athlete - Football","2013-10-11",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-05-18","00To000001hWNZnEAO","Email","003o0000016EdZLAA0","Athlete - Football","2015-04-21",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","","00To000001hWNZoEAO","Email","003o0000016EdZLAA0","Athlete - Football","2015-02-02",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","","00To000001hWNZpEAO","Email","003o0000016EdZLAA0","Athlete - Football","2015-02-03",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2014-10-15","00To000001hWNZqEAO","Email","003o0000016EdZLAA0","Athlete - Football","2014-10-15",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2013-11-18","00To000001hWNZwEAO","Email","003o0000016EdZLAA0","Athlete - Football","2013-11-18",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-08-14","00To000001hWNZxEAO","Email","003o0000016FEQnAAO","Athlete - Football","2015-08-14",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-09-26","00To000001hWNZyEAO","Email","003o0000016FEQnAAO","Athlete - Football","2015-09-26",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2016-10-27","00To000001hWNZzEAO","Email","003o0000016FEQnAAO","Athlete - Football","2016-10-27",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","","00To000001hWNa0EAG","Email","003o0000016EdZLAA0","Athlete - Football","2016-10-25",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","","00To000001hWNa1EAG","Email","003o0000016EdZLAA0","Athlete - Football","2016-12-03",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","","00To000001hWNaJEAW","Email","003o0000016EdZLAA0","Athlete - Football","2015-10-30",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-09-26","00To000001hWNaKEAW","Email","003o0000016EdZLAA0","Athlete - Football","2015-09-26",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-06-03","00To000001hWNaLEAW","Email","003o0000016EdZLAA0","Athlete - Football","2015-06-03",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-08-14","00To000001hWNaMEAW","Email","003o0000016EdZLAA0","Athlete - Football","2015-08-14",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2015-09-26","00To000001hWNaNEAW","Email","003o0000016EdZLAA0","Athlete - Football","2015-09-26",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2014-10-20","00To000001hWNaSEAW","Phone Call","003o0000016EdZLAA0","Athlete - Football","2014-10-09",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:19:43.000Z","2014-12-29","00To000001hWNaTEAW","Email","003o0000016EdZLAA0","Athlete - Football","2014-11-18",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:23.000Z","2013-10-08","00To000001hXF8aEAG","Face-to-Face Meeting","003o0000016FEQnAAO","Athlete - Football","2013-10-08",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:35.000Z","","00To000001hXFJdEAO","Face-to-Face Meeting","003o0000016FEQnAAO","Athlete - Football","2015-06-05",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:35.000Z","2013-10-08","00To000001hXFJfEAO","Face-to-Face Meeting","003o0000016EdZLAA0","Athlete - Football","2013-10-08",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:35.000Z","","00To000001hXFJgEAO","Face-to-Face Meeting","003o0000016FEQnAAO","Athlete - Football","2016-08-23",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:35.000Z","2013-12-11","00To000001hXFJhEAO","Face-to-Face Meeting","003o0000016FEQnAAO","Athlete - Football","2013-12-11",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:29:35.000Z","","00To000001hXFJiEAO","Face-to-Face Meeting","003o0000016FEQnAAO","Athlete - Football","2014-12-11",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Receipting","Giving","","Receipt","Mass","2017-02-03T16:27:10.000Z","2015-01-30","00To000001hXjOEEA0","Mailing","003o0000016FEQnAAO","Athlete - Football","2015-01-30",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","Freedom Sunday: Follow Up","Task/Other","Freedom Sunday: Follow Up","Mass","2017-02-03T16:27:10.000Z","","00To000001hXjOFEA0","Task/Other","003o0000016FEQnAAO","Athlete - Football","2016-07-01",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","Freedom Sunday: Invitation","Task/Other","Freedom Sunday: Invitation","Mass","2017-02-03T16:27:10.000Z","","00To000001hXjOGEA0","Task/Other","003o0000016FEQnAAO","Athlete - Football","2016-05-31",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Receipting","Giving","","Receipt","Mass","2017-02-03T16:27:10.000Z","2015-01-30","00To000001hXjOLEA0","Mailing","003o0000016EdZLAA0","Athlete - Football","2015-01-30",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-05T15:30:49.000Z","","00To000001hyq9TEAQ","Email","003o0000016EdZLAA0","Athlete - Football","2016-11-24",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","","SP: Major Donor Gift","Email","SP: Major Donor Gift","Mass","2017-02-05T15:32:40.000Z","","00To000001hyqfIEAQ","Email","003o0000016FEQnAAO","Athlete - Football","2016-11-24",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email - Outbound","SP: Personal Communication","Institutional Partnerships","2017-02-27T21:46:01.000Z","2017-02-14","00To000001kjdppEAA","Email - Outbound","003o0000016FEQnAAO","Athlete - Football","2017-02-14",""
"001o0000010zBHAAA2","001o0000010zBHAAA2","Personal Communication","General","Email - Outbound","SP: Personal Communication","Institutional Partnerships","2017-02-27T21:59:23.000Z","2017-02-14","00To000001kjfN2EAI","Email - Outbound","003o0000016EdZLAA0","Athlete - Football","2017-02-14",""
"001o0000010zCeHAAU","001o0000010zCeHAAU","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy9AOUAZ","","003o0000016FCrEAAW","Athlete - Football","",""
"001o0000010zCeHAAU","001o0000010zCeHAAU","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:24.000Z","2017-10-19","00T1J00002Dy9APUAZ","","003o0000016EfSJAA0","Athlete - Football","",""
"001o0000010zCeHAAU","001o0000010zCeHAAU","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:15:31.000Z","2013-11-05","00To000001hWL36EAG","Mailing","003o0000016EfSJAA0","Athlete - Football","2013-11-05",""
"001o0000010zCeHAAU","001o0000010zCeHAAU","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:35.000Z","2015-10-05","00To000001hX2wTEAS","Email","003o0000016FCrEAAW","Athlete - Football","2015-10-05",""
"001o0000010zCeHAAU","001o0000010zCeHAAU","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:35.000Z","2013-11-05","00To000001hX2wUEAS","Mailing","003o0000016FCrEAAW","Athlete - Football","2013-11-05",""
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:44.000Z","2017-10-19","00T1J00002DyAFBUA3","","003o0000016EbV9AAK","Athlete - Football","",""
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:44.000Z","2017-10-19","00T1J00002DyAFCUA3","","003o0000016FDEfAAO","Athlete - Football","",""
"001o0000010zD50AAE","001o0000010zD50AAE","5 Years","Anniversary Mailing","Direct Mail - Outbound","Thank you card + India bookmark: 5 Year Anniversary","US - Major Officer","2018-02-08T16:07:26.000Z","2018-01-26","00T1J00002RNggsUAD","","003o0000016FDEfAAO","Athlete - Football","2018-01-26",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal Communication","General","Email - Outbound","An IJM Introduction","US - Major Officer","2019-05-23T19:01:57.000Z","2019-05-21","00T1J00003QWIIkUAP","","003o0000016EbV9AAK","Athlete - Football","2019-05-21","2019-05-23T19:01:55.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","","Email: RE: An IJM Introduction","US - Midlevel Admin","2019-05-29T05:50:34.000Z","2019-05-29","00T1J00003RIX7kUAH","","003o0000016EbV9AAK","Athlete - Football","2019-05-29","2019-05-29T05:50:34.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","","Email: RE: An IJM Introduction","US - Midlevel Admin","2019-07-24T21:39:12.000Z","","00T1J00003Yf6qZUAR","","003o0000016EbV9AAK","Athlete - Football","2019-07-24","2019-07-24T21:39:12.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Meeting","Contact Anne-Marie again about a F2F meeting","US - Major Admin","2020-01-16T19:37:59.000Z","","00T1J00003oQxFnUAK","","","Athlete - Football","2020-02-21","2020-08-11T20:30:30.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","Email: Prayer Requests","US - Major Admin","2020-09-10T20:12:41.000Z","","00T1J00004813iRUAQ","","003o0000016FDEfAAO","Athlete - Football","2020-04-03","2020-09-10T20:12:41.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","","Email: Update from the DR: 14-year-old rescued, 58-year-old arrested + IJM's work to end Child Marriage","US - Major Admin","2020-09-11T19:41:23.000Z","","00T1J0000481EqtUAE","","003o0000016FDEfAAO","Athlete - Football","2020-09-11","2020-09-11T19:41:23.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","","Email: Re: Update from the DR: 14-year-old rescued, 58-year-old arrested + IJM's work to end Child Marriage","US - Major Admin","2020-09-15T20:44:55.000Z","","00T1J0000481kbfUAA","","003o0000016FDEfAAO","Athlete - Football","2020-09-15","2020-09-15T20:44:55.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:14:46.000Z","2020-12-15","00T1J00004D8QclUAF","Task/Other","003o0000016FDEfAAO","Athlete - Football","2020-12-15","2020-12-15T17:14:46.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Direct Mail - Outbound","Send Letter: grateful for your partnership","US - Major Admin","2021-01-08T20:52:56.000Z","","00T1J00004F8U0WUAV","","003o0000016FDEfAAO","Athlete - Football","2021-01-08","2021-01-08T20:52:56.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Phone Call - Outbound","Visiting San Diego","US - Major Admin","2021-06-03T23:44:33.000Z","","00T5c00004MeoktEAB","","003o0000016FDEfAAO","Athlete - Football","2021-06-03","2021-06-03T23:44:33.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Phone Call - Outbound","Call: Thank you! (gift)","US - Major Admin","2021-08-19T21:43:50.000Z","","00T5c00004QY4OdEAL","","003o0000016FDEfAAO","Athlete - Football","2021-08-19","2021-08-19T21:43:50.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","Email: Midyear Report + Re-intro to Nick","US - Major Admin","2021-10-12T18:57:52.000Z","","00T5c00004SDgDPEA1","","003o0000016FDEfAAO","Athlete - Football","2021-10-12","2021-10-12T18:57:52.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Direct Mail - Outbound","Sent 2020 year in review booklet","US - Major Admin","2021-10-22T19:24:30.000Z","","00T5c00004UCdK6EAL","","003o0000016FDEfAAO","Athlete - Football","2021-04-13","2021-10-22T19:24:30.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:57:02.000Z","","00T5c00005ES4mtEAD","","003o0000016EbV9AAK","Athlete - Football","2022-10-28","2022-12-05T23:57:02.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:40:10.000Z","2022-11-04","00T5c00005NNjzeEAD","","003o0000016FDEfAAO","Athlete - Football","2022-11-04","2023-01-24T22:40:10.000Z"
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:18.000Z","2023-03-21","00T5c00005XxDzHEAV","","003o0000016EbV9AAK","Athlete - Football","2023-03-21",""
"001o0000010zD50AAE","001o0000010zD50AAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:18.000Z","2023-03-21","00T5c00005XxDzJEAV","","003o0000016FDEfAAO","Athlete - Football","2023-03-21",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Solicitation","Face-to-Face Meeting","SP: Face-to-face Solicitation","Mass","2017-02-03T12:58:02.000Z","","00To000001hWAdeEAG","Face-to-Face Meeting","003o0000016EbV9AAK","Athlete - Football","2016-07-20",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Solicitation","Face-to-Face Meeting","SP: Face-to-face Solicitation","Mass","2017-02-03T12:58:02.000Z","","00To000001hWAdkEAG","Face-to-Face Meeting","003o0000016FDEfAAO","Athlete - Football","2016-07-20",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Event Invitation","","SP: Event Invitation","Mass","2017-02-03T14:30:56.000Z","","00To000001hWWDBEA4","Email","003o0000016EbV9AAK","Athlete - Football","2016-02-23",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal TY for Gift","General","","SP: Thank You for Gift","Mass","2017-02-03T15:18:24.000Z","","00To000001hX1CqEAK","Mailing","003o0000016EbV9AAK","Athlete - Football","2016-01-13",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal TY for Gift","General","","SP: Thank You for Gift","Mass","2017-02-03T15:18:24.000Z","","00To000001hX1CrEAK","Mailing","003o0000016EbV9AAK","Athlete - Football","2016-02-19",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal TY for Gift","General","","SP: Thank You for Gift","Mass","2017-02-03T15:18:28.000Z","","00To000001hX1IIEA0","Mailing","003o0000016FDEfAAO","Athlete - Football","2016-01-13",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal TY for Gift","General","","SP: Thank You for Gift","Mass","2017-02-03T15:18:28.000Z","","00To000001hX1IJEA0","Mailing","003o0000016FDEfAAO","Athlete - Football","2016-02-19",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T15:19:30.000Z","","00To000001hX2rIEAS","Email","003o0000016EbV9AAK","Athlete - Football","2014-04-10",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T15:19:30.000Z","","00To000001hX2rJEAS","Email","003o0000016EbV9AAK","Athlete - Football","2016-06-30",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T15:19:30.000Z","","00To000001hX2rKEAS","Email","003o0000016EbV9AAK","Athlete - Football","2016-06-18",""
"001o0000010zD50AAE","001o0000010zD50AAE","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T15:23:07.000Z","","00To000001hX8AjEAK","Email","003o0000016FDEfAAO","Athlete - Football","2016-06-30",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:30:45.000Z","","00To000001hXGQ4EAO","Face-to-Face Meeting","003o0000016FDEfAAO","Athlete - Football","2014-11-15",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-03T15:30:45.000Z","","00To000001hXGQ5EAO","Face-to-Face Meeting","003o0000016FDEfAAO","Athlete - Football","2016-05-19",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-03T15:30:53.000Z","","00To000001hXGYkEAO","Face-to-Face Meeting","003o0000016EbV9AAK","Athlete - Football","2016-05-19",""
"001o0000010zD50AAE","001o0000010zD50AAE","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T15:30:53.000Z","2013-06-08","00To000001hXGYlEAO","Face-to-Face Meeting","003o0000016EbV9AAK","Athlete - Football","2013-06-08",""
"001o0000010zD50AAE","001o0000010zD50AAE","YE Statement","Giving","","Donation Processing: YE Statement communication","Mass","2017-02-03T16:11:48.000Z","2016-03-08","00To000001hXVOaEAO","Phone Call","003o0000016EbV9AAK","Athlete - Football","2016-03-08",""
"001o0000010zD50AAE","001o0000010zD50AAE","","","","New Contact Owner Introduction","US - Major Officer","2017-02-14T05:54:06.000Z","","00To000001ilql4EAA","","003o0000016FDEfAAO","Athlete - Football","2017-02-17",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:51.000Z","2017-10-19","00T1J00002DyAemUAF","","003o0000016EbUrAAK","Athlete - Football","",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:51.000Z","2017-10-19","00T1J00002DyAenUAF","","003o0000016FEzSAAW","Athlete - Football","",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","Monthly Mass email","","2017-12-01T20:52:34.000Z","2017-08-22","00T1J00002Js0IxUAJ","","003o0000016EbUrAAK","Athlete - Football","2017-08-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","Thanksgiving email","US - Major Officer","2017-12-05T20:44:30.000Z","2016-11-22","00T1J00002Jse1sUAB","","003o0000016FEzSAAW","Athlete - Football","2016-11-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","Thanksgiving email","US - Major Officer","2017-12-05T20:44:35.000Z","2016-11-22","00T1J00002JseAsUAJ","","003o0000016EbUrAAK","Athlete - Football","2016-11-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","End of Summer Update","US - Major Officer","2017-12-05T22:01:11.000Z","2016-09-02","00T1J00002JsgBJUAZ","","003o0000016FEzSAAW","Athlete - Football","2016-09-02",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","End of Summer Update","US - Major Officer","2017-12-05T22:01:17.000Z","2016-09-02","00T1J00002JsgJ0UAJ","","003o0000016EbUrAAK","Athlete - Football","2016-09-02",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","","SP: Event Invitation","Email - Outbound","GPG 2016 invitation","US - Major Officer","2017-12-06T17:01:59.000Z","2016-01-22","00T1J00002JssRIUAZ","","003o0000016FEzSAAW","Athlete - Football","2016-01-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","","SP: Event Invitation","Email - Outbound","GPG 2016 invitation","US - Major Officer","2017-12-06T17:02:03.000Z","2016-01-22","00T1J00002JssXyUAJ","","003o0000016EbUrAAK","Athlete - Football","2016-01-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","IJM personal hello & note of thanks","US - Major Officer","2019-01-30T21:57:46.000Z","2019-01-25","00T1J00003BxXYXUA3","","003o0000016FEzSAAW","Athlete - Football","2019-01-25",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email - Outbound","IJM Mountain States Update","US - Major Officer","2019-01-30T21:57:46.000Z","2019-01-22","00T1J00003BxXYYUA3","","003o0000016FEzSAAW","Athlete - Football","2019-01-22",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:58:11.000Z","","00T5c00005ESADnEAP","","003o0000016EbUrAAK","Athlete - Football","2022-10-28","2022-12-05T23:58:11.000Z"
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2013-11-05","00To000001hX2o9EAC","Mailing","003o0000016FEzSAAW","Athlete - Football","2013-11-05",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","Email","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2013-11-25","00To000001hX2oAEAS","Email","003o0000016FEzSAAW","Athlete - Football","2013-11-25",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2014-06-25","00To000001hX2oBEAS","Email","003o0000016FEzSAAW","Athlete - Football","2014-06-25",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2014-09-04","00To000001hX2oCEAS","Email","003o0000016FEzSAAW","Athlete - Football","2014-05-30",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2014-10-03","00To000001hX2oDEAS","Email","003o0000016FEzSAAW","Athlete - Football","2014-10-03",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2014-11-26","00To000001hX2oEEAS","Email","003o0000016FEzSAAW","Athlete - Football","2014-11-26",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2015-03-06","00To000001hX2oFEAS","Email","003o0000016FEzSAAW","Athlete - Football","2015-03-06",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2015-04-20","00To000001hX2oGEAS","Email","003o0000016FEzSAAW","Athlete - Football","2015-04-20",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2015-06-23","00To000001hX2oHEAS","Email","003o0000016FEzSAAW","Athlete - Football","2015-06-19",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","","00To000001hX2oIEAS","Email","003o0000016FEzSAAW","Athlete - Football","2015-07-23",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2015-06-23","00To000001hX2oJEAS","Email","003o0000016EbUrAAK","Athlete - Football","2015-06-19",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","","00To000001hX2oKEAS","Email","003o0000016EbUrAAK","Athlete - Football","2015-07-23",""
"001o0000010zDVYAA2","001o0000010zDVYAA2","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:28.000Z","2013-11-05","00To000001hX2oLEAS","Mailing","003o0000016EbUrAAK","Athlete - Football","2013-11-05",""
